category,alcohol (%),rating,price ($)
White,12.5,89,16
White,14.5,93,34
Red,14.4,90,30
White,12,87,15
White,13.5,94,64
Sparkling,12,84,30
White,12.5,91,20
White,13.9,91,19
Sparkling,12.5,87,60
Red,14.5,94,40
Red,12.5,85,10
Red,14.1,91,29
Red,14.2,88,42
White,13.8,96,48
Red,13,88,25
White,12.5,87,25
Red,13.5,89,11
Red,13,85,12
Red,14.5,89,45
Red,12.9,91,70
Red,14.9,92,60
Red,13.5,85,13
Sparkling,12,84,12
Red,13.5,87,15
Red,15.4,92,65
White,12.5,84,15
White,13,91,20
Sparkling,12.5,93,30
Red,14,88,30
Red,14,90,60
Red,14.3,91,25
Red,14.5,87,20
Red,15.1,99,300
Red,14.4,100,80
White,14,90,19
White,14.2,88,35
White,13,94,60
White,12,84,10
White,12,86,9
Red,14.5,82,24
Red,13.5,85,15
Red,14.5,92,30
Red,14.5,92,45
Red,14.2,88,100
Red,14.5,90,35
White,12.4,88,16
Red,14.5,91,25
Sparkling,12.5,86,20
White,14.1,88,32
Red,13,90,28
Red,14,88,60
Red,14.4,87,41
Red,14.5,91,20
Red,14.5,93,60
White,12.5,94,62
Red,13.7,83,10
Red,14,90,50
Red,14,93,64
Red,14.5,85,69
White,12,90,15
Red,13.8,90,25
Red,14,87,18
Red,13.5,92,79
Red,13.5,87,30
Red,14.8,91,52
White,14,88,21
Red,13.5,86,10
White,13,83,11
Red,14.1,90,60
Red,14.3,92,84
Red,13.5,86,10
White,13,89,26
White,12.5,88,14
Dessert,8,92,63
Red,13.9,83,15
Red,13.5,91,27
Rose,12.3,90,18
Red,15.3,90,55
Red,13.5,88,80
White,13.5,85,25
White,13.1,87,15
White,13.5,87,15
Red,14.8,87,125
White,13.9,87,17
White,12.5,92,55
Red,14.2,92,60
Red,12.5,85,16
Red,13,88,30
Red,13.9,86,9
Red,15,81,40
Rose,13.5,92,15
White,14.1,92,35
Red,14.5,90,20
Red,13.5,87,11
White,12.5,83,8
White,14.5,84,14
Red,14.5,87,42
Red,14.5,92,50
Red,12.5,85,28
Rose,13,87,10
White,13,89,19
Red,14.4,84,40
White,14.3,88,13
White,11,91,28
Red,13.5,84,15
Red,14.4,92,36
White,13.5,87,15
Red,12.5,87,10
White,12.5,89,10
White,12,96,62
Red,15.9,92,38
Red,14,89,13
Red,12,87,28
White,14.5,88,32
Red,15.5,82,40
White,13,93,57
White,13,88,26
Red,13.5,84,31
Red,13.5,85,12
White,13,89,19
White,12,87,15
Red,13,83,10
Red,13,83,12
Port/Sherry,20,93,115
White,12.5,90,18
Red,14.7,94,99
Red,13.5,93,19
Red,13.5,86,12
Red,14.5,87,25
Red,14,88,25
Red,14.8,88,36
Red,12.5,87,20
White,12.5,86,20
Red,13.9,87,11
White,13.9,88,15
White,13.9,86,20
Sparkling,12.5,93,45
White,13.5,91,18
White,13.4,87,18
Red,14,89,19
Red,14,84,30
Red,13,88,30
Red,14.8,92,61
White,11.5,85,11
Red,15.5,90,47
Red,14.5,86,9
White,14.1,88,36
Red,13,92,55
Red,14,89,40
White,13.5,89,30
Rose,13.5,91,15
White,14.2,90,42
Red,15,87,60
White,13.9,91,25
White,13.7,91,30
Red,13.9,85,12
Red,13.5,90,110
Red,16,82,28
White,12,85,24
Red,14.5,92,50
Red,13.5,85,11
Red,14.5,95,113
White,13.7,88,15
Red,14.3,84,16
White,13,95,59
Red,13,82,12
Red,14,92,45
Sparkling,12,92,20
Red,14.3,91,38
Red,13.5,87,17
Red,14.2,87,24
Red,13,85,8
Rose,13,87,19
White,11,84,11
Red,14,89,26
Red,14.9,89,55
Sparkling,12,86,13
Sparkling,13.5,87,55
Sparkling,11.5,86,16
Red,14.8,91,40
Rose,12.5,87,19
White,14.3,91,38
White,13.5,90,30
White,12.5,84,13
Red,14.6,88,40
Red,14.5,89,19
Red,13,87,12
Red,14.4,92,57
Red,14,83,30
Red,14,83,16
Red,13.8,88,48
Red,14,88,30
Sparkling,12,90,25
Red,14.5,87,12
White,13.5,95,55
White,13.5,93,56
Red,12.5,90,40
Red,13,85,23
Red,13.5,84,10
White,13.5,90,25
Red,14.2,88,56
Red,14.5,83,15
Red,14.2,90,46
Red,15,87,20
Red,14.5,90,65
White,13.8,87,29
White,12.2,87,17
White,12,91,23
White,11.5,91,15
White,13.5,88,25
White,12,86,17
Red,13.5,88,28
Red,13.5,95,129
White,11.5,88,14
Red,13.5,92,25
White,11.4,89,20
Sparkling,12,87,60
Red,14,90,35
White,14.5,94,46
White,12.5,92,30
Red,14.1,85,28
White,11.5,85,17
Red,13.5,91,35
Red,13.5,86,32
White,13.5,87,25
White,13.5,89,29
Red,12.5,91,35
Rose,13.5,87,18
Red,14.5,89,14
Red,14,88,16
Red,14.4,94,138
Rose,13.5,88,15
Red,13,85,9
Red,14.5,90,90
White,13.5,88,27
Red,15.2,89,30
Red,14.5,90,26
Red,14.5,87,45
White,12.5,85,12
Red,13.5,84,15
Red,13.5,89,58
Red,14,89,30
Sparkling,11.5,85,11
Red,14.5,91,50
Red,12.5,87,12
Red,14.3,84,45
Red,14,88,29
Red,14.4,92,45
White,13.8,91,19
Red,14.1,94,60
Red,14.1,91,50
Red,14.5,90,25
White,13.9,88,16
Red,11,85,18
White,13,88,45
Red,15.5,85,65
Red,13.5,93,73
Red,13,88,19
Red,14,87,50
Red,14.5,92,32
Red,13.5,83,12
Rose,12,82,10
Rose,13.8,87,17
White,12.1,93,18
White,14,88,30
White,13,88,18
Red,14.8,91,35
Port/Sherry,20,92,60
White,13,93,50
Red,14,93,35
Red,13.5,91,45
Red,14,85,11
White,13.5,96,37
Red,13,92,35
Red,14.8,91,70
Red,13.5,88,60
Red,14.5,88,40
Red,13,91,55
Red,14.8,89,15
Red,15,91,39
Red,13.5,84,19
Red,15,93,35
Sparkling,12.1,88,45
Red,14.2,84,19
Red,13.5,85,29
Red,14,94,46
Red,13.5,92,25
Red,14,83,10
White,14.1,93,28
Red,16,92,29
Red,14.6,82,30
Red,14.5,87,25
Port/Sherry,20,87,18
Red,13,94,94
Red,14.8,90,58
Red,14.2,93,67
Rose,13.8,91,30
Red,14.5,91,76
Red,14.5,85,14
White,11.4,85,16
White,12.5,85,12
Red,14.4,87,20
Red,12.5,92,120
Red,14,94,150
White,12.5,88,13
White,13.5,87,18
Red,15.4,89,55
White,14.5,92,25
Red,13.5,92,45
Red,14,89,30
White,13.9,89,18
White,14.4,83,20
Red,13.5,86,15
White,13.5,91,18
White,8,87,20
Rose,13,87,18
Red,13.9,86,15
White,14.3,91,25
Red,16.5,88,75
Sparkling,12,88,36
White,13.5,87,12
Red,13.6,88,60
Red,14,89,40
White,11,88,17
Red,14,86,13
White,13.5,92,50
Red,13.5,88,15
Red,14.3,88,35
Red,13,92,65
Red,14.4,87,50
White,13,90,40
Red,14.5,92,55
Red,14.5,86,50
White,13.1,88,30
White,13.9,87,13
Red,14,87,70
Red,13.5,83,18
Red,14.5,92,75
Red,14.5,91,40
White,12.5,84,11
Red,14,88,35
Rose,13.5,84,17
Red,14.8,93,65
Red,14.5,88,50
Red,14.5,95,220
Rose,13,89,14
Port/Sherry,20,94,65
Red,14.5,90,21
White,13,88,20
White,14.8,85,16
Red,14.5,88,16
Red,14.7,87,41
Red,14.5,92,50
Red,13.5,86,35
Red,14.1,88,42
White,13.8,90,48
Red,15.5,92,56
Red,13,91,39
White,12.5,85,10
Sparkling,11,87,13
Red,14.5,93,35
White,14,91,28
Red,13.5,85,15
Red,13.5,89,13
White,13.5,89,35
White,12.5,92,22
White,11,89,19
White,13,89,13
Red,13,85,15
Red,14.5,85,38
Red,13.8,90,33
Red,14.2,90,30
Red,14.5,89,50
Rose,13.5,87,10
White,13.5,91,40
Red,14.5,92,75
Red,14,83,25
Sparkling,12.5,94,85
Rose,13,91,35
Red,14.8,87,26
Red,14.4,93,38
White,12,87,26
Red,14.5,82,17
White,14.8,89,23
Red,14,85,49
Red,13.5,89,46
White,14.5,90,35
Rose,13.5,91,22
Red,12,83,19
White,14,87,20
Red,14.9,90,125
Red,13,89,19
White,12.5,88,20
Red,14.5,89,45
Rose,13,88,32
White,13.5,86,9
White,14.1,91,36
White,13.5,91,30
White,13,87,45
Red,13,84,10
Red,13.5,85,25
Red,15,85,13
Red,15.5,84,24
Red,14.5,90,30
Red,14,87,30
White,13.5,86,20
Fortified,16,90,75
Red,14.5,90,32
Red,14,89,32
Red,16.7,81,50
White,13,88,19
Red,14.3,87,44
Red,12.5,86,11
Red,14,92,27
White,12.5,88,30
Sparkling,12,91,75
Rose,13,91,50
Red,14,87,17
Red,14.5,93,41
Red,13.5,89,111
White,12.5,85,12
Red,14.4,93,100
Red,14,98,185
Red,13.5,88,20
Red,13.5,89,33
White,13.5,87,16
Red,14.5,88,16
Red,13,85,25
Red,14,88,45
Red,14.5,91,75
Red,14.5,87,35
White,12,88,14
Rose,12.3,87,16
Red,14.5,94,50
White,13.5,87,30
Red,14,86,25
White,12.5,86,12
Red,14.9,92,58
Red,15,93,95
Red,13.9,87,30
Red,14.9,91,75
White,13.5,85,25
Red,14.5,91,24
Red,14.1,88,30
Red,14.5,87,35
White,14,89,43
Red,13.5,90,30
Red,13.6,88,25
Red,14.5,87,48
Sparkling,12,84,10
Red,14.5,89,45
Red,14.5,89,20
White,13.5,87,18
Rose,13,85,11
Red,12.5,85,17
Red,12.5,90,17
Red,14.5,94,56
Red,15,91,55
White,13,87,17
Dessert,9.5,90,14
Red,13.5,92,65
Red,13.8,88,60
Red,13.5,91,50
Red,14.1,94,60
Red,12.5,80,9
White,13.5,93,32
White,13.9,92,42
White,13,82,15
Red,15,89,80
Red,14.8,93,45
White,11.5,89,57
White,13.9,91,22
Sparkling,10.5,87,25
White,13.5,94,65
Sparkling,12.5,91,42
White,14.5,87,30
White,11,89,18
White,12,89,18
Red,15.1,89,35
Red,14,91,50
Red,12,88,24
White,13.5,86,10
Red,13.4,87,22
White,13.5,89,23
Rose,13,86,9
White,12.5,89,20
Red,14.5,96,110
Red,14.2,88,35
Red,11.5,90,28
Red,13.5,85,13
White,12.5,89,17
Red,14.7,89,35
Sparkling,12,83,10
Red,13.5,85,22
White,12.5,90,18
White,13,89,25
Red,13.5,92,60
White,12.7,83,7
Red,15.2,84,30
Red,13.5,93,56
Red,13.4,96,55
Red,14,88,18
Red,14,92,90
White,13,90,12
Sparkling,11.5,89,40
Red,13.5,88,17
Red,13.8,90,18
Red,14.2,95,85
Red,13.5,87,17
Red,13.9,92,50
Red,15.5,91,95
Rose,12,90,25
Red,13,87,13
White,13,91,43
Red,14.5,93,49
White,13.7,91,44
Red,14.5,84,60
Red,13.5,87,18
Red,14.5,87,45
Red,14,88,17
White,12.8,89,21
Red,15.5,89,32
White,13.5,88,30
Red,13,87,13
White,13,89,65
Red,14.5,86,15
Red,14.1,82,50
Red,14.5,88,40
Red,13.5,93,50
Red,14.5,86,40
Red,13.8,93,68
White,13.5,90,45
Red,14.2,87,15
Red,14.8,88,25
Rose,14.5,92,60
Red,14,90,50
Rose,13,86,24
White,12.5,88,40
Red,13.5,89,28
White,13.4,89,25
White,13,89,20
White,13.5,90,19
White,13.6,86,24
White,14,88,30
Red,14,87,11
Sparkling,12,88,60
White,13.6,87,20
Red,13.8,88,45
Red,13.9,82,18
Red,14.6,86,30
Red,14.9,91,40
White,11,87,15
White,14.5,88,22
Red,13.5,92,70
Red,14.5,90,65
White,12,83,6
Red,14.5,87,10
White,13.5,86,12
Red,12.5,86,22
White,12.5,88,15
Red,14.1,91,45
White,12,85,20
Red,14.2,92,43
White,13.6,93,30
Red,14,87,40
Red,13,87,13
Red,13.8,93,55
Red,14.9,92,75
White,13,84,16
Rose,12.5,86,15
Port/Sherry,19.5,88,18
Red,12.5,87,23
White,13.5,84,7
White,12.5,84,9
Red,13.5,94,40
White,14.4,89,15
White,12.5,85,15
White,13.3,90,16
Red,13.5,87,35
White,8.5,90,39
Red,15.5,89,49
Red,14.5,87,18
Red,13.7,88,36
Red,14,93,80
White,13.5,88,15
Red,13.9,89,40
White,13,85,17
Red,14.5,92,90
Red,14.5,90,55
Red,14.7,83,32
Red,14.5,87,50
White,10.4,86,13
White,13.9,87,11
Red,14.7,88,25
White,12,86,10
White,14.5,89,18
Red,14,86,25
Red,16,90,200
White,15.2,87,27
Red,14.5,91,57
White,13.5,87,17
Red,13.5,87,23
Red,13,87,19
White,12.5,85,15
Red,15.3,87,45
Red,14.7,84,29
Red,14,87,11
Red,13.9,88,50
Red,14.5,90,29
Red,14.5,90,30
Red,13.5,92,20
White,13.5,94,67
White,13.5,88,30
Red,14.5,94,83
Red,13.5,88,30
Rose,13,85,18
Rose,13,87,15
Red,14.5,84,35
Red,13.5,84,15
Red,13.7,90,40
Red,14,88,19
Red,12.5,91,28
Red,13.6,85,17
Red,13.4,88,35
Red,14.2,91,45
Red,13.5,90,17
Red,15,92,70
Red,13.5,90,65
Red,13.5,87,19
Red,14,86,17
White,14.1,89,14
Red,13,88,42
Sparkling,11.5,87,14
Red,14.8,93,58
Red,13,87,20
Red,14,93,40
White,13,92,22
Rose,13,84,13
Red,14,84,17
White,12.5,94,27
Red,14.5,96,107
Red,13.5,87,45
Red,13,83,9
Red,13,84,10
Red,13,89,23
White,13.5,89,30
Red,15,94,35
Red,13.5,92,38
Red,14,87,17
White,12,87,15
White,12,90,18
Port/Sherry,20.5,94,240
Sparkling,12,88,75
Red,14.7,92,65
Red,14.9,91,30
Red,13.3,93,75
White,13,86,15
Red,14.2,85,10
Red,14.5,88,17
Fortified,18,95,140
Sparkling,13,91,49
White,14.2,86,18
Red,14,87,22
Red,13.9,94,70
Rose,12.5,88,10
Red,14.3,93,54
White,14.4,88,29
White,14.4,87,24
Red,14.4,85,30
White,13,85,19
White,11.5,87,14
Red,15,90,60
Red,14.2,88,50
White,13.5,80,7
Red,13.5,89,35
White,14.2,88,24
Red,14.5,91,120
White,13.5,87,12
Red,13.5,85,40
White,12.5,87,15
Red,14,90,30
Red,14.5,90,25
Red,14.7,90,32
Red,15,87,27
Red,13,89,20
Red,15,92,90
Red,13.9,87,39
Red,13.6,86,50
Red,13,86,14
Red,14.5,86,29
Port/Sherry,20,92,48
Sparkling,11,90,27
White,14,86,18
Red,14,89,45
Red,13.5,90,15
White,14,93,25
Red,13,93,95
White,12.5,87,15
Red,13,87,14
Red,14.5,90,30
White,12.5,88,15
White,13,84,9
White,14.6,89,35
Rose,13.5,92,40
White,13.5,90,25
White,12.5,89,20
Red,14.2,85,16
Red,14.5,90,90
Red,14,88,20
Red,14.5,90,27
Sparkling,11.5,89,12
White,13,86,17
White,13.5,87,33
Red,13.9,87,20
White,11.1,87,25
Red,14,91,36
Red,14.5,89,50
White,12.5,87,7
Red,14.4,88,42
Red,14.5,95,125
Sparkling,12,83,17
Red,14.5,94,140
White,12.6,92,32
Red,14.5,87,50
Red,13.2,87,43
White,13.1,86,20
White,12.5,87,16
Red,14,91,44
Red,14.9,86,25
White,12,90,24
Red,13.5,89,20
Red,14.1,91,30
Red,13.5,89,49
Red,14.5,89,70
Red,15.6,88,33
Red,15.3,85,36
Red,14,85,30
Rose,13,89,22
Red,14.3,92,42
White,13.6,88,13
Red,14.5,90,36
White,13.5,92,32
White,13.6,88,30
Red,14,88,30
White,13.8,88,26
White,13.5,86,20
White,12,85,16
Red,13,87,15
White,12.5,87,18
Red,14,93,70
Red,12.5,89,25
Red,13.9,84,14
Red,14.5,89,21
Dessert,11.2,84,14
Red,14,93,70
Red,14.9,88,54
Red,13.5,86,55
Rose,12.5,91,18
White,13.5,85,11
Red,14.5,90,45
Red,14,85,13
Red,14.7,89,11
White,12.5,89,25
Rose,13.3,87,16
Red,14.2,83,15
White,13.1,89,22
White,12.5,87,19
White,12.5,88,13
Red,14,86,19
Red,14.8,83,15
White,13.5,90,23
Red,14.2,93,60
Red,15.5,85,22
Red,12.5,83,13
Sparkling,12,92,80
Red,14.7,82,25
Red,14.1,82,26
Red,14.5,85,12
Red,13,90,30
Red,15.1,89,55
Red,14.7,85,38
Red,14.5,87,18
White,12.5,87,15
White,8.5,89,12
Red,13.5,85,27
Red,13.5,86,15
White,8,90,20
White,13.5,91,28
White,13,88,11
Red,12.5,94,78
Red,13.5,87,12
Red,14.5,92,48
Red,13.6,85,14
White,12.5,95,80
Red,16.5,87,25
White,13,93,34
Red,13.5,83,12
White,12.5,90,16
Red,13.5,88,50
White,12.5,88,20
Sparkling,11.5,84,29
White,14,93,100
Red,13,90,35
White,13.4,86,28
Red,13,87,18
White,13.5,92,25
Red,13,88,15
White,14.5,92,30
Red,14,85,35
Rose,13.2,87,22
Red,13,88,35
White,13,91,33
White,13.5,86,10
Red,14.8,90,30
Red,14.3,93,65
Red,13,92,25
Red,14.5,91,49
Red,14.8,91,50
Red,14,92,70
Red,15.5,90,65
Red,14,93,25
Red,14.5,90,28
Red,14.2,93,58
White,13.5,86,17
Red,14.7,88,48
Sparkling,12,93,34
Red,13,91,25
Red,13.5,91,50
Red,14.9,95,90
White,13.9,92,45
White,13.5,90,24
Red,14.1,90,43
White,13.5,88,22
White,13,86,25
Sparkling,12.5,91,65
Red,15,95,350
Red,14.8,91,40
White,12.1,91,20
White,10,86,21
White,13.5,91,22
Red,14,86,16
Red,14,89,18
Rose,14,86,11
Red,14,90,27
White,12.4,87,15
Rose,13,88,23
White,13.5,90,13
Sparkling,12.5,90,22
Dessert,14,95,200
Dessert,13,90,37
Red,14,96,150
White,13.5,89,15
Red,14.7,90,24
White,13,87,12
Red,14.5,91,60
White,13,85,9
Red,13,85,8
White,14.5,84,14
White,14,90,73
Red,14,84,15
Red,14.7,88,39
Red,15,90,28
Sparkling,11.5,88,16
White,12.5,85,13
Rose,13.8,87,14
Red,13,91,25
Red,14.5,83,10
Red,14,91,70
Red,14.5,93,83
Red,14.5,87,50
Red,13.9,84,7
Red,14.4,92,25
Red,13,91,65
White,12.5,88,12
White,10,89,27
Red,14,84,10
Red,15,88,25
White,14.2,91,45
Red,14.2,87,50
Red,14.9,94,110
Red,14.1,91,50
Red,13,84,17
Sparkling,12,87,48
Red,14.5,90,43
White,14.2,89,25
White,13,94,40
White,13,86,12
Red,14.8,91,28
Sparkling,12,90,29
Red,13.5,87,34
Red,13.5,94,59
White,13.9,88,22
Red,13.9,82,10
Red,13.5,86,22
Red,13.1,87,44
Red,14,87,12
White,12,83,18
Sparkling,12,82,20
Red,15.3,88,16
Red,13.5,91,50
Red,14.5,87,19
White,13.3,94,44
White,13,92,17
Red,13,92,60
White,12.5,87,15
Sparkling,12.5,90,30
Red,14.5,92,20
Dessert,12.6,85,45
Red,15.5,90,35
Red,13.8,88,46
Red,13.5,84,10
White,13.5,90,29
Red,14.8,84,20
Red,13.5,88,15
White,12.5,86,16
Red,13.5,92,45
Sparkling,12,90,30
Red,13.8,84,30
Red,13.5,87,16
Red,13.9,90,25
Red,13.9,87,20
Red,14.5,88,30
Rose,13.5,84,16
White,14.8,92,32
Red,13,87,20
Red,13.5,93,80
White,13,89,21
Red,14.5,92,25
Red,14.3,92,65
Red,14.2,93,70
Red,14.5,84,23
White,13,89,38
Red,14,86,15
White,14.4,95,60
Red,13.9,91,27
Red,13.9,90,15
Red,14,87,13
White,13,87,12
Sparkling,12,83,15
Sparkling,12,90,32
Red,14.5,89,20
Red,13,92,58
Red,14,86,21
Red,14,87,20
Red,15.8,94,52
White,13.2,90,21
Red,13.5,83,10
Port/Sherry,20,84,119
Red,13.5,83,37
Red,13.5,87,19
Red,15.1,86,30
Red,14.8,87,22
Red,14.6,94,55
Red,13.8,87,15
Red,13.75,87,34
Red,14.2,90,65
Red,14.9,89,48
White,13.5,88,24
Red,14,94,55
White,11,96,25
Red,14.4,94,90
White,12,85,12
Red,15.1,91,35
Sparkling,12.5,93,35
Sparkling,12.5,86,23
Rose,12.5,87,15
Red,13,84,8
Red,15,89,26
Red,10,84,10
Red,15,92,42
Red,13,86,20
Rose,13.8,88,20
White,12.5,88,17
Red,13.5,87,15
Dessert,12.5,93,54
Red,14.5,86,27
Sparkling,13,91,60
Red,14.2,88,40
Sparkling,11.5,84,18
Red,14.3,87,25
White,13,88,17
White,13,88,7
Red,13.9,92,60
Red,14,91,59
White,12.5,87,12
Red,14,89,25
Red,13,83,35
White,12,90,14
White,13.5,91,31
White,9.5,88,9
Dessert,12.5,90,19
White,13.5,92,92
White,14.9,90,39
Red,13,87,15
Red,15.3,91,28
White,12.5,86,22
White,12.5,87,17
Red,13,90,25
Red,13,88,43
Red,14.1,86,40
Red,14,89,45
Red,14,85,17
Red,14,88,18
White,13.9,84,20
Red,14,86,12
Red,13.8,84,12
Red,14,93,40
Red,13.5,86,12
White,14.5,91,30
White,13,92,37
Red,15,89,22
Sparkling,12,87,20
White,13,91,35
Red,14.5,82,48
White,13,94,40
White,14.1,87,14
White,11.2,86,16
Red,14.5,90,36
White,13.3,88,24
White,13,94,128
Red,13.1,95,110
Red,13,83,22
Red,13,89,30
White,13.5,88,15
Red,14.5,89,44
White,7.5,89,19
Red,14.2,86,48
Sparkling,11,85,26
White,13.9,87,14
White,11.5,86,9
Red,14,87,22
Red,14.5,88,20
Red,13.5,86,40
Red,14,89,18
Red,13,83,10
Red,14,88,15
White,12.6,86,16
Red,13,82,16
Red,14.1,86,15
White,12.5,87,17
White,12,84,18
Red,14.5,83,25
Rose,12.4,88,20
White,13.5,92,33
Red,14,89,15
Rose,11.5,84,11
White,14.4,86,28
Red,14.1,91,65
Red,13.5,83,27
Red,14.3,87,24
Red,13.9,92,39
White,13,91,25
White,14.3,89,22
White,14,90,37
Red,14,89,17
Red,14.5,89,68
White,13.5,92,55
Red,12,91,30
Red,13.5,86,10
Red,13.5,83,35
Red,14,96,165
Red,13.5,86,58
White,13,86,11
White,13,87,15
Red,15,91,25
Rose,13,86,10
Red,13.5,89,30
Red,15.4,92,50
Red,14.5,88,25
Red,13.5,89,45
Dessert,15.5,86,39
Rose,13,86,17
Red,14.5,91,38
Red,14.1,93,80
Red,13.5,92,17
White,12.5,82,14
Red,13.5,86,19
Red,13.5,92,55
White,12.5,84,16
Red,14.9,85,25
Red,15.7,86,42
White,8,88,18
Red,14.5,83,22
Red,13,87,14
Sparkling,12,89,19
Red,16,93,47
White,14.8,86,38
Dessert,7.5,88,12
Red,14,89,80
Red,13,84,9
Rose,12,86,13
Red,13.5,86,30
Red,14.5,87,26
Red,14.6,91,55
Red,14.5,86,17
White,13.9,86,14
Rose,13,90,17
Red,13,85,10
White,13.5,94,35
Red,13.9,82,10
Red,14.9,85,18
Red,14.9,91,50
Red,13.5,88,12
White,10.5,92,20
White,13,89,12
Red,13,89,35
White,13,87,15
White,12.5,93,43
Red,14,89,23
Red,14.4,88,25
White,11.5,87,15
Red,14.5,93,30
Rose,13,85,12
Red,14.5,91,60
Red,15.9,87,24
Red,14.3,91,25
White,13,91,50
Red,14,90,29
Red,13.9,90,29
Red,13.5,91,20
Red,13.5,83,20
Red,14,96,65
White,13.5,86,16
Red,14.1,92,18
Red,13.5,89,45
Red,15,93,125
Red,12.6,93,42
White,13.9,87,12
Rose,13.6,84,15
White,13,89,15
Rose,12.5,86,18
Red,13.1,86,8
White,13.5,81,16
Red,14.8,90,42
Red,14.5,92,50
Red,14.5,90,40
White,12.5,87,15
Red,13.8,92,150
White,13.5,89,17
Red,14.6,93,56
Red,14.3,80,28
Sparkling,11.5,85,10
Red,13,89,35
White,14.1,90,25
White,12.5,89,15
Red,14.5,91,15
Rose,12,89,11
White,14.9,85,20
Rose,13.5,87,38
Red,14.5,89,28
Red,14,88,13
Red,13.5,89,38
Red,14.5,90,30
Red,13.5,84,10
Red,14,93,50
Red,14,85,9
Red,14.5,88,40
White,14,84,12
White,14,90,39
White,8,88,10
Red,14.5,94,100
Red,14,89,25
Red,14,86,21
Red,14.6,89,34
Red,13.5,84,15
Red,14.5,89,65
Red,13,88,20
White,10,92,29
Red,14.8,88,48
White,14.5,91,25
Red,14,90,25
Red,13.5,86,15
Rose,12.5,88,12
Red,13,89,38
Red,13.5,84,17
Red,14.9,91,65
White,12.5,87,15
Red,13.5,83,60
Red,14.5,94,65
Red,14,89,75
Red,14,87,25
Red,14.5,86,55
White,13.5,93,70
White,12.5,85,18
White,14.2,86,26
White,12.5,91,40
Red,14,90,59
White,12.4,87,10
Red,14.5,85,40
Red,14.2,93,95
Red,13,88,24
Red,14,91,58
White,12.5,84,15
White,13.59,88,25
Red,13.5,87,17
Sparkling,12,90,25
Red,14.3,88,15
Red,15.1,87,36
White,14.3,90,40
White,14.3,89,25
Red,14.5,91,39
Red,13,88,35
Red,13,90,20
Red,14.5,93,44
Red,15,92,74
White,13.5,86,12
Rose,13,87,23
Red,14.3,86,20
Red,14.9,88,55
Red,14.5,88,25
White,13,92,50
Red,14,90,44
White,13,92,105
Sparkling,12,90,60
Red,14,92,60
Red,13,87,35
Red,13.5,96,500
Red,14,85,18
White,14.5,93,44
Red,14.5,91,58
Red,13,88,17
Red,13,89,15
Red,13,90,40
White,14.2,84,40
White,13.8,86,11
Red,14.5,84,23
White,13.2,92,34
White,13,83,16
Red,13.5,92,62
Red,13.5,85,10
Red,13.5,92,18
Red,13.6,85,26
Red,15.4,91,32
Red,14,93,34
Red,13.5,84,10
Red,14.3,88,40
Dessert,10.5,95,22
Red,13.5,89,18
Red,15.2,86,45
Red,13.5,84,12
Red,14.5,86,31
Red,14.4,87,26
Red,14.8,94,38
White,13,88,19
Rose,12.5,87,27
Sparkling,11.5,88,15
Red,13.5,87,50
Red,13,86,15
White,13,87,28
Red,15.2,91,45
Red,14.5,88,80
White,14,94,39
Red,14,87,14
White,13.5,89,16
Red,14.5,84,56
Red,14.5,80,30
Rose,12.5,86,13
Rose,12.5,90,15
Red,13,85,11
Red,14.5,92,86
Red,13,95,110
White,14.1,88,22
Red,13,83,14
White,13,88,16
Red,13.9,85,40
Sparkling,12,91,70
Red,14,90,60
Red,14.5,84,28
White,13.5,95,50
Red,14,89,13
Red,14.5,84,50
White,14,90,21
Red,14,89,30
Rose,13,90,80
White,11.5,85,12
Red,13.9,84,12
Red,13.5,89,15
Red,13,84,13
Red,14.7,94,100
Red,13.5,94,54
Red,13,87,20
White,14.9,88,29
Red,14.4,93,50
White,13.5,87,11
Red,13.5,90,14
Red,14,86,17
Red,13.5,87,15
Red,14,85,10
White,13,90,20
Red,14.3,89,19
Red,14,82,12
Red,13.8,84,15
Red,13,90,20
Red,14,89,18
Red,14.8,90,45
Red,13.5,89,20
Red,15,87,16
Red,14.5,92,95
Red,13.5,88,19
White,13.8,90,32
Red,12.5,90,15
Red,14.2,88,42
White,12.8,88,25
Sparkling,12.5,87,25
Red,14,86,73
Red,14.5,85,15
Red,13.5,91,12
Red,14,91,90
Red,14.5,87,20
Red,14.5,95,80
Port/Sherry,18,93,25
White,12.5,90,30
Red,14.2,91,30
Red,13.5,85,17
Red,14.5,90,40
Red,10,87,13
White,8,88,21
Red,14.1,85,29
Rose,12.5,91,22
White,13,87,20
Red,15,88,45
White,13.5,84,12
White,13,89,45
Red,14.7,90,50
Red,13,92,70
White,12.3,89,33
Red,13.5,86,9
Red,13.5,86,12
Red,13.5,90,20
Rose,13,90,20
White,7,91,25
Red,14,95,40
Red,14,94,150
Rose,12.5,85,9
Red,12,91,55
Red,13,85,12
Sparkling,11.5,85,22
Red,13,90,19
Red,14.5,91,30
Red,13,86,15
White,13.2,84,19
Rose,13,90,23
Red,14.1,88,23
Red,14.9,88,30
White,13.5,86,15
Red,14.9,96,85
White,13,94,59
White,13,87,18
White,13,87,10
Red,14.7,92,50
Dessert,9.8,92,15
Red,13.5,81,10
White,13,90,25
Port/Sherry,19.5,87,20
Red,14.8,92,46
Red,14.6,88,30
Red,14.9,88,28
Red,13.9,90,30
Red,13,87,35
